X,Y,Z,VX,VY,VZ
0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-69.5388445311395000,376.3239945785520000,-0.0198845194238285,-183.8069178802860000,-34.1181291356768000,0.0000583017487210
-69.1432858523414000,375.4165945423790000,-0.0996560411264038,-178.0524062834840000,-31.3631631453051000,0.2366013424807380
