0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.447652475995633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8229821352479839,2.4388488418268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1448086741214105,3.293975060701971,2.5142193142049556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6823065851607948,3.4452905468659747,0.955598718023034,2.4781161545311345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5880565686969217,3.6796053365845847,3.4318447731998893,3.2859567406635475,2.6005997318560774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9652710967654008,9.308733640242174,1.730150474776421,3.4109837475034683,1.1381849555970995,2.5187642729386295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.7087895752763433,3.285057841355772,3.585663784406345,3.391455367280335,3.3061088958478857,2.671698594532024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.357208874757024,6.677034190406225,1.7996480563551929,3.382472090510478,1.3395636789563712,2.5475893882234844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.6396138089636674,3.4699450538516947,3.50632618120799,3.3581628017912672,8.048720051821245,2.692913937484713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.113251539875642,7.53099087185342,1.860446710618186,3.357509626133884,1.5156882325320162,2.581406460485547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.585890076767645,3.45882238031699,3.4530345570457075,3.338080772375988,3.4011450235383287,2.656971956771011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.9203240421255476,3.49455012235743,1.8849331496757404,3.3391144396563033,1.5990485222192452,2.637404136051485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5532356539201735,3.4611328675040443,3.4310856788572948,3.336174778245426,3.4086571464729483,2.5972945828895466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9560708620835152,3.465506855573812,1.889029572424238,3.3357654032744675,1.5567002696463959,2.6864732580454795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.550467676546442,3.482517606805735,3.442121558861782,3.3496687105168284,3.374450722614458,2.5562499838179678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0483455257547836,3.4581298935872797,1.8792521885278044,3.3502055961851673,1.4045875855352572,2.685261300908239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5727610315989056,3.5172374436008367,3.4854645143851855,3.3730199150711835,3.321183429093937,2.5276386269671414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
