0.027709,0.03142,0.025751,0.028947,0.02708,0.029475,0.027163,0.026253
0.12266,0.83465,1.1929,1.9225,2.2598,3.0053,3.329,4.0825
0.15037,0.86607,1.2186,1.9514,2.2869,3.0348,3.3562,4.1088
