0.70844,-0.92615,0.23649,-0.71454,-0.28654,-0.32884,-0.72877,0.092196
0.74201,-0.17479,0.98762,-0.58913,0.9715,-0.83165,0.71177,-0.88365
-0.014379,-0.084446,0.031969,-0.0897,0.068704,-0.067109,0.086547,-0.027943
0.65666,5.8093,-2.25,6.6363,-4.6391,5.6306,-5.9162,3.0171
5.9699,-3.001,5.6433,0.46683,3.9548,3.952,1.3351,6.2387
0.5587,-0.16916,0.54392,0.14246,0.38736,0.42161,0.12966,0.56442
